sensor0,sensor1,sensor2,sensor32,sensor33,sensor34
46.96,50.52,45.36,47.4,33.59,73.18
46.96,50.61,45.36,48.53,33.59,72.66
46.96,50.61,45.36,48.65,33.59,72.66
47.05,50.39,45.36,48.74,33.85,71.88
47.05,50.52,45.31,48.7,33.85,72.92
47.05,50.52,45.31,48.6,34.11,75.52
47.05,50.43,45.23,48.42,34.11,79.43
47.09,50.43,45.23,48.21,33.85,81.77
47.09,50.56,45.18,48.05,33.85,86.98
47.09,50.39,45.18,47.92,33.59,90.89
47.09,50.43,45.14,47.72,33.07,92.97
47.14,50.43,45.14,49.48,32.81,93.75
47.14,50.56,45.14,48.44,32.55,93.49
47.14,50.52,45.14,47.92,32.55,93.75
47.14,50.56,45.18,47.14,32.55,92.97
47.14,50.52,45.18,46.09,33.07,91.41
47.14,50.43,45.18,45.57,33.59,88.28
47.14,50.52,45.18,45.83,34.11,86.46
47.18,50.52,45.18,45.83,34.11,84.38
47.18,50.52,45.18,44.79,34.38,83.07
47.18,50.52,45.23,44.53,34.9,80.99
47.18,50.43,45.23,44.27,35.42,79.69
47.18,50.43,45.23,43.49,36.2,78.12
47.18,50.52,45.23,43.49,35.68,76.56
47.18,50.52,45.23,43.49,35.68,76.56
47.18,50.52,45.23,43.49,34.9,71.88
47.18,50.43,45.23,44.01,34.11,69.53
47.18,50.52,45.31,45.31,34.9,67.45
47.18,50.54,45.31,46.61,36.72,65.36
47.18,50.52,45.31,47.92,36.76,64.32
47.18,50.56,45.31,48.18,36.64,65.36
47.18,50.52,45.36,47.4,36.42,63.8
47.18,50.52,45.36,47.4,36.13,60.94
47.18,50.52,45.36,48.44,35.8,57.81
47.18,50.56,45.36,48.67,35.56,77.5
47.18,50.52,45.36,48.83,36.72,76.56
47.14,50.56,45.36,48.91,36.2,80.19
47.14,50.56,45.4,48.91,35.68,81.14
47.14,50.61,45.4,48.82,35.16,81.67
47.14,50.56,45.4,48.68,34.9,82.13
47.14,50.61,45.4,48.53,34.38,82.71
47.14,50.56,45.4,50.0,34.11,83.28
47.14,50.56,45.4,49.48,33.85,84.0
47.14,50.61,45.4,49.22,34.11,84.97
47.14,50.61,45.4,48.7,35.42,86.18
47.14,50.56,45.4,48.18,36.46,86.34
47.14,50.61,45.4,47.4,36.46,86.32
47.14,50.65,45.4,47.14,36.2,91.67
47.14,50.56,45.4,47.4,35.16,89.84
47.14,50.61,45.4,48.18,34.9,89.06
47.14,50.61,45.4,49.22,34.38,89.06
47.09,50.56,45.4,51.04,34.9,89.06
47.14,50.61,45.4,52.08,35.16,88.8
47.14,50.61,45.4,52.08,36.2,88.54
47.14,50.61,45.4,51.3,36.2,87.5
47.09,50.61,45.4,50.78,35.68,85.94
47.14,50.61,45.4,49.48,35.42,83.07
47.14,50.61,45.4,48.44,34.9,80.99
47.14,50.61,45.4,48.7,34.11,80.73
47.14,50.61,45.36,48.7,34.38,82.29
47.14,50.61,45.36,48.7,34.9,83.59
47.09,50.74,45.36,48.18,34.38,84.38
47.09,50.74,45.36,48.18,34.38,84.38
47.09,50.61,45.36,48.7,34.11,83.59
47.09,50.65,45.36,49.22,34.38,82.55
47.09,50.74,45.36,49.22,34.9,82.55
47.09,50.78,45.36,48.44,35.42,81.77
47.09,50.78,45.31,47.92,36.46,80.73
47.09,50.65,45.31,47.4,36.46,79.95
47.05,50.74,45.31,46.88,36.2,79.17
47.05,50.74,45.31,46.61,36.98,80.47
47.05,50.78,45.31,46.88,38.15,80.73
47.05,50.78,45.36,46.88,38.42,81.77
46.96,50.78,45.36,47.14,38.65,82.03
46.96,50.78,45.36,47.4,38.85,83.33
46.96,50.65,45.36,47.14,38.94,82.55
46.96,50.78,45.36,46.88,38.95,80.47
46.96,50.78,45.36,47.14,38.88,77.08
46.92,50.78,45.36,53.8,38.71,73.44
46.88,50.74,45.36,54.77,39.58,69.53
46.92,50.78,45.36,55.21,39.06,67.45
46.92,50.78,45.36,56.24,40.36,66.67
46.88,50.78,45.36,56.64,40.62,64.84
46.88,50.65,45.4,56.78,40.36,61.46
46.88,50.78,45.36,56.74,39.32,58.59
46.83,50.78,45.36,56.59,38.8,58.85
46.83,50.82,45.4,56.43,37.76,57.81
46.83,50.82,45.4,56.32,36.98,58.59
46.74,50.82,45.4,56.19,36.72,59.64
46.74,50.87,45.4,55.76,36.2,62.76
46.74,50.82,45.4,55.33,36.2,65.1
46.74,50.82,45.4,54.93,35.68,69.53
46.7,50.82,45.4,56.51,35.16,75.78
46.7,50.78,45.4,54.95,34.9,79.95
46.7,50.82,45.4,53.91,34.38,85.21
46.7,50.78,45.4,53.39,34.38,88.04
46.7,50.78,45.36,53.39,34.38,90.47
46.7,50.74,45.36,52.34,35.42,92.67
46.61,50.74,45.36,51.3,36.2,94.55
46.7,50.87,45.36,50.78,35.68,96.19
46.61,50.78,45.36,50.78,35.68,97.47
46.7,50.87,45.36,50.52,36.2,98.05
46.7,50.78,45.36,50.0,36.2,97.84
46.7,50.87,45.36,50.52,36.46,96.93
46.7,50.82,45.36,51.04,36.46,95.96
46.74,50.82,45.36,51.04,36.2,94.86
46.74,50.78,45.36,50.52,36.2,93.63
46.74,50.82,45.36,49.74,36.2,92.15
46.74,50.82,45.36,49.22,36.2,90.63
46.83,50.82,45.36,49.22,36.2,94.01
46.83,50.82,45.36,50.0,36.2,88.54
46.83,50.82,45.31,51.82,36.72,90.18
46.83,50.82,45.31,53.65,37.5,92.0
46.88,50.82,45.31,54.69,37.5,94.15
46.88,50.87,45.31,54.69,37.5,96.4
46.88,50.78,45.31,53.91,37.5,98.83
46.92,50.78,45.31,53.39,36.72,101.5
46.92,50.78,45.31,52.6,36.98,104.51
46.92,50.78,45.31,51.82,36.72,107.68
46.96,50.82,45.31,51.04,36.72,110.39
46.96,50.82,45.31,50.52,36.72,107.29
46.96,50.82,45.31,49.22,36.98,113.48
46.96,50.82,45.31,49.22,36.98,113.73
46.96,50.82,45.31,48.44,36.98,113.7
47.05,50.74,45.36,47.92,36.72,113.15
46.96,50.87,45.36,47.14,36.46,112.18
47.05,50.78,45.4,46.61,36.46,110.81
47.05,50.78,45.4,46.09,36.46,109.15
47.05,50.87,45.4,46.61,36.2,107.35
47.05,50.87,45.4,47.14,35.68,105.5
47.05,50.78,45.4,48.18,35.16,103.62
47.05,50.78,45.4,49.22,35.42,108.07
47.05,50.78,45.4,50.0,35.42,103.91
47.05,50.87,45.4,51.04,35.68,100.26
47.05,50.82,45.4,51.82,36.2,96.88
47.05,50.82,45.4,51.04,36.2,93.49
47.05,50.78,45.4,50.52,36.2,90.89
47.05,50.78,45.4,49.74,35.42,88.8
47.05,50.87,45.4,49.48,35.42,86.98
47.05,50.78,45.4,49.74,35.42,84.9
47.05,50.82,45.4,51.59,35.42,83.85
47.05,50.87,45.4,51.63,35.16,83.85
47.05,50.95,45.4,51.49,34.9,82.29
47.05,50.87,45.4,51.3,34.9,80.47
47.05,50.82,45.4,51.03,34.9,82.55
47.05,50.82,45.4,50.64,35.68,88.8
47.05,50.82,45.4,50.24,36.2,90.03
46.96,50.82,45.4,52.08,36.2,89.16
46.96,50.82,45.4,51.3,35.68,88.0
46.96,50.87,45.4,50.52,35.68,86.64
46.96,50.82,45.4,49.22,35.16,85.27
46.96,50.82,45.4,48.44,35.16,83.96
46.96,50.87,45.4,48.7,34.9,82.79
46.96,50.82,45.4,48.7,34.9,88.8
46.96,50.82,45.44,47.92,34.9,85.94
46.92,50.87,45.44,47.14,34.38,83.07
46.92,50.87,45.44,46.09,34.38,79.95
46.92,50.82,45.44,45.57,34.11,77.86
46.92,50.87,45.44,44.79,34.11,75.26
46.92,50.82,45.44,44.27,34.11,72.92
46.83,50.87,45.44,43.49,33.85,71.35
46.88,50.87,45.44,43.49,33.59,71.88
46.88,50.87,45.44,43.49,33.59,71.88
46.88,50.87,45.4,44.79,33.07,76.56
46.88,50.87,45.4,45.57,33.07,77.08
46.88,50.87,45.4,46.61,33.07,76.04
46.88,51.0,45.4,46.88,33.59,76.56
46.7,50.87,45.4,46.61,33.59,76.04
46.83,50.95,45.4,47.14,33.85,75.26
46.83,50.82,45.36,48.18,34.38,73.18
46.83,50.87,45.36,50.0,35.68,71.88
46.83,50.82,45.4,51.82,36.46,70.83
46.83,50.95,45.4,53.12,36.98,70.31
46.83,50.95,45.4,53.39,37.5,68.75
46.83,50.87,45.4,52.6,36.72,67.45
46.74,50.87,45.4,53.12,36.46,67.71
46.74,50.87,45.4,53.12,36.72,71.35
46.74,50.87,45.4,53.39,36.46,84.17
46.74,51.0,45.4,52.6,36.2,85.09
46.74,50.95,45.4,51.82,36.2,85.44
46.7,50.95,45.36,50.52,35.42,85.37
46.66,50.87,45.36,48.7,34.9,85.08
46.66,50.87,45.36,48.7,34.9,84.9
46.66,50.95,45.36,48.44,34.9,84.68
46.66,50.87,45.31,48.44,34.9,84.57
46.66,50.95,45.31,48.18,34.38,84.54
46.66,50.95,45.31,47.4,34.11,84.53
46.61,51.0,45.31,48.18,33.85,84.62
46.22,50.95,45.31,50.0,34.9,89.84
46.53,50.95,45.31,50.95,35.68,86.46
46.44,50.87,45.31,50.75,35.68,84.9
46.53,50.95,45.31,50.57,35.16,84.38
46.48,50.95,45.36,50.45,34.9,83.07
46.48,51.0,45.36,50.33,34.38,82.03
46.31,50.87,45.36,50.19,34.38,79.95
46.44,51.0,45.36,50.06,34.38,78.65
46.44,50.95,45.36,49.88,35.16,82.29
46.4,50.87,45.36,49.78,35.16,85.94
46.4,50.95,45.36,50.0,35.16,89.06
46.4,51.0,45.36,49.22,35.16,92.19
46.31,51.0,45.36,49.48,35.68,93.75
46.31,51.0,45.36,49.48,36.46,93.49
46.31,50.87,45.36,49.48,36.98,92.45
46.31,51.0,45.36,49.22,37.5,91.67
46.31,51.0,45.36,49.22,37.5,91.67
46.27,51.0,45.4,48.18,36.98,92.71
46.27,51.0,45.4,48.18,36.98,92.71
46.27,50.95,45.4,47.85,35.17,94.79
46.27,51.04,45.4,47.87,34.38,92.97
46.22,51.0,45.4,47.9,33.85,91.67
46.22,51.0,45.4,47.96,33.59,89.58
46.22,51.0,45.4,48.1,33.07,91.41
46.22,50.95,45.4,46.61,33.59,92.97
46.22,51.04,45.4,46.61,33.59,97.66
46.22,51.04,45.4,47.14,34.11,102.6
46.22,51.04,45.4,47.92,34.11,105.73
46.22,51.0,45.4,48.18,34.38,107.03
46.22,51.04,45.36,48.18,34.56,105.99
46.18,51.0,45.36,48.18,34.36,103.12
46.18,51.0,45.36,48.18,35.68,98.96
46.22,51.0,45.36,49.74,35.42,94.01
46.22,51.09,45.36,51.04,35.42,90.89
46.22,51.0,45.36,50.78,35.42,90.36
46.22,51.0,45.36,49.74,35.16,88.8
46.22,51.09,45.36,49.48,34.38,86.98
46.22,51.04,45.36,49.22,33.85,83.85
46.22,51.0,45.36,49.22,33.59,81.77
46.22,51.04,45.36,49.48,32.81,82.55
46.18,51.0,45.36,49.22,32.81,84.64
46.22,51.04,45.36,49.48,32.55,84.9
46.22,51.04,45.36,49.22,32.55,84.38
46.18,51.0,45.31,49.48,32.81,83.33
46.18,51.0,45.31,49.48,32.81,81.77
46.18,51.04,45.31,50.52,32.81,78.65
46.18,51.0,45.36,52.34,32.81,76.04
46.18,51.04,45.36,52.67,33.59,74.74
46.05,51.04,45.36,52.78,33.59,74.22
46.18,51.09,45.36,52.76,33.59,74.22
46.18,51.04,45.36,52.7,33.59,77.08
46.18,51.04,45.36,52.64,33.07,81.25
46.05,51.04,45.36,52.59,33.07,83.85
46.18,51.04,45.36,52.55,32.81,87.96
46.18,51.04,45.36,52.48,32.81,91.41
46.18,51.09,45.36,52.32,32.55,93.75
46.18,51.04,45.36,53.91,32.55,93.49
46.18,51.04,45.36,53.12,33.07,93.49
46.18,51.17,45.36,52.34,33.07,98.96
46.18,51.04,45.36,52.6,32.81,103.39
46.22,51.09,45.36,52.34,32.55,105.21
46.18,51.04,45.36,52.08,32.81,102.08
45.96,51.17,45.36,51.82,33.07,100.78
46.22,51.04,45.36,50.52,33.59,103.91
46.22,51.04,45.36,48.7,33.59,105.21
46.22,51.04,45.36,48.44,33.59,105.99
46.22,51.04,45.36,48.7,33.07,105.21
46.22,51.04,45.36,49.74,32.81,101.82
46.22,51.09,45.36,50.78,32.81,97.66
46.18,51.17,45.36,51.82,32.81,93.75
46.18,51.17,45.36,51.82,32.81,93.75
46.22,51.09,45.36,51.82,32.81,97.16
46.22,51.04,45.36,50.78,32.81,97.5
46.22,51.09,45.36,49.74,32.81,97.85
46.22,51.09,45.31,48.7,33.07,97.76
46.09,51.09,45.31,48.44,33.59,93.75
46.22,51.09,45.31,49.22,33.85,94.01
46.22,51.17,45.31,49.74,34.38,96.35
46.22,51.09,45.31,50.52,34.9,99.22
46.22,51.09,45.31,50.52,34.11,100.78
46.22,51.04,45.31,50.52,33.85,99.22
46.22,51.09,45.31,51.04,33.59,97.92
46.22,51.09,45.36,51.82,33.59,95.31
46.22,51.09,45.36,51.82,34.11,91.41
46.22,51.17,45.36,51.82,34.38,87.76
46.22,51.09,45.36,51.82,34.38,87.24
46.22,51.04,45.36,51.82,34.11,88.54
46.22,51.04,45.36,51.3,33.59,91.15
46.22,51.04,45.36,51.3,33.07,94.27
46.22,51.09,45.36,51.3,32.55,98.96
46.22,51.04,45.36,50.52,32.81,103.39
46.18,51.04,45.36,50.52,32.55,104.69
46.22,51.09,45.36,51.3,33.07,102.86
46.22,51.09,45.36,52.08,33.07,102.08
46.22,51.09,45.36,51.3,33.07,101.56
46.18,51.04,45.36,50.52,33.59,100.26
46.22,51.09,45.31,49.22,33.07,97.66
46.22,51.09,45.31,47.92,33.07,94.27
46.22,51.04,45.31,46.88,32.81,91.41
46.18,51.04,45.31,48.18,32.81,88.28
46.22,51.04,45.31,49.22,32.81,85.94
46.22,51.17,45.31,48.44,33.07,84.38
46.22,51.17,45.31,48.7,33.07,85.16
46.22,51.09,45.31,49.48,33.85,89.58
46.22,51.17,45.31,49.22,34.38,92.45
46.22,51.09,45.23,48.7,34.11,93.49
46.22,51.17,45.31,48.18,34.11,92.71
46.22,51.17,45.23,47.14,34.11,92.97
46.22,51.09,45.23,45.83,33.85,92.45
46.22,51.09,45.23,45.57,33.85,90.1
46.22,51.09,45.23,45.57,33.07,87.24
46.18,51.17,45.23,46.09,33.07,84.38
46.18,51.09,45.23,47.14,33.07,82.29
46.09,51.04,45.23,46.88,33.07,79.43
46.09,51.04,45.23,46.88,33.07,79.43
46.18,51.17,45.23,46.61,32.81,80.99
46.18,51.04,45.23,45.83,33.07,83.33
46.18,51.04,45.23,45.57,33.85,84.9
46.18,51.04,45.23,45.57,33.85,84.9
46.18,51.09,45.23,45.83,33.85,84.38
46.09,51.17,45.23,46.61,33.59,82.29
46.09,51.17,45.23,46.61,33.59,82.29
46.09,51.09,45.18,48.22,33.59,82.03
46.09,51.09,45.18,48.31,34.38,82.29
46.09,51.09,45.18,48.45,34.9,83.07
46.09,51.09,45.18,48.64,34.9,84.64
45.96,51.09,45.18,50.0,34.38,86.46
46.05,51.09,45.18,49.74,34.38,85.16
46.05,51.09,45.18,49.74,34.38,83.07
46.05,51.04,45.18,49.48,34.38,80.99
46.05,51.09,45.18,49.74,34.11,77.86
46.05,51.09,45.18,50.0,34.11,75.26
46.05,51.17,45.18,50.78,34.11,74.74
46.01,51.04,45.18,52.08,33.85,74.48
46.01,51.09,45.18,53.12,33.59,73.96
46.01,51.09,45.14,53.65,33.59,73.18
46.01,51.09,45.14,53.65,33.07,74.22
46.01,51.09,45.14,53.12,32.81,75.78
45.96,51.04,45.14,52.08,32.81,75.78
45.96,51.04,45.14,51.04,32.81,75.52
45.96,51.09,45.14,51.04,33.07,74.74
45.96,51.09,45.14,50.78,32.81,76.82
45.96,51.04,45.14,50.0,32.81,79.43
45.88,51.04,45.14,49.74,32.81,81.77
45.88,51.04,45.14,49.74,33.07,83.68
45.88,51.04,45.14,48.7,32.81,84.05
45.88,51.04,45.1,48.7,33.59,88.54
45.88,51.09,45.1,49.22,33.59,88.28
45.83,51.04,45.1,49.48,33.59,91.15
45.83,51.04,45.1,49.48,33.07,93.75
45.79,51.09,45.1,48.44,33.85,96.09
45.83,51.0,45.01,47.92,33.85,94.79
45.79,51.09,45.01,47.4,33.85,91.67
45.79,51.04,45.01,47.4,33.85,88.8
45.79,51.17,45.01,46.61,33.07,86.2
45.79,51.04,45.01,46.09,33.07,83.33
45.79,51.17,45.01,46.09,33.07,81.77
45.79,51.09,45.01,46.88,32.81,79.95
45.79,51.09,45.01,47.14,32.81,79.69
45.79,51.09,45.01,47.14,32.81,78.39
45.79,51.17,45.01,46.88,32.81,77.34
45.79,51.04,45.01,46.61,32.55,78.12
45.79,51.09,45.1,46.09,32.55,77.86
45.75,51.09,45.1,46.61,32.55,80.47
45.75,51.04,45.1,46.09,32.55,81.77
45.75,51.0,45.01,46.09,32.29,81.77
45.75,51.09,45.1,46.88,32.55,81.25
45.79,51.04,45.01,47.4,32.81,82.55
45.79,51.04,45.1,47.4,33.07,82.55
45.79,51.04,45.01,47.4,33.59,82.55
45.75,51.04,45.01,46.61,33.59,82.03
45.75,51.04,45.01,46.61,33.59,82.03
45.79,51.09,45.01,45.31,33.07,81.77
45.79,51.04,45.01,44.27,32.29,79.17
45.79,51.04,45.01,44.27,32.29,79.17
45.79,51.04,45.01,44.27,31.77,77.08
45.79,51.09,45.01,44.27,31.77,75.78
45.79,51.09,45.01,44.79,31.51,76.82
45.79,51.09,45.01,46.09,31.25,77.34
45.79,51.09,45.01,47.14,31.25,76.56
45.79,51.04,45.01,48.7,32.29,76.04
45.79,51.09,44.97,50.52,32.81,77.34
45.79,51.17,44.97,51.04,33.07,79.95
45.79,51.04,44.97,50.52,32.81,84.9
45.79,51.09,44.97,49.48,32.55,88.54
45.79,51.04,44.97,48.44,32.55,90.1
45.79,51.09,44.97,48.18,32.55,90.36
45.79,51.09,44.97,48.7,32.55,87.5
45.79,51.04,44.97,50.0,32.81,85.94
45.79,51.04,44.92,51.3,32.81,91.15
45.79,51.09,44.92,52.08,32.55,93.75
45.79,51.09,44.92,52.34,32.55,92.71
45.79,51.17,44.92,53.12,32.29,90.36
45.79,51.04,44.92,53.39,31.77,89.06
45.79,51.04,44.92,52.6,31.51,88.28
45.79,51.09,44.92,51.82,31.51,89.06
45.79,51.04,44.92,51.3,31.51,92.71
45.75,51.09,44.88,50.78,31.51,93.03
45.75,51.09,44.88,49.48,31.77,92.39
45.75,51.09,44.88,48.18,31.77,91.47
45.75,51.17,44.88,47.4,31.77,90.11
45.75,51.09,44.88,48.18,31.77,95.57
45.75,51.04,44.88,48.18,31.51,95.31
45.75,51.09,44.88,49.48,31.51,94.79
45.75,51.04,44.88,51.04,31.51,92.45
45.75,51.09,44.88,52.34,31.51,89.06
45.75,51.17,44.88,53.12,31.77,84.64
45.75,51.17,44.88,53.91,31.77,80.73
45.75,51.09,44.79,55.73,32.29,80.47
45.75,51.17,44.79,56.51,32.55,77.08
45.75,51.17,44.79,57.29,32.81,75.78
45.75,51.09,44.79,57.03,33.07,76.04
45.75,51.04,44.79,56.25,33.07,75.26
45.75,51.09,44.79,56.25,33.07,74.22
45.75,51.09,44.79,55.73,32.81,71.88
45.75,51.09,44.79,54.95,32.81,69.27
45.75,51.09,44.79,54.69,32.81,67.45
45.75,51.09,44.79,54.69,32.81,64.32
45.75,51.09,44.79,54.43,33.07,63.54
45.75,51.09,44.79,53.65,33.07,63.8
45.75,51.04,44.79,52.34,33.59,66.41
45.75,51.09,44.79,50.78,33.59,67.97
45.75,51.04,44.79,49.48,33.59,65.62
45.75,51.0,44.79,49.22,33.59,69.27
45.75,51.09,44.79,50.52,33.59,72.14
45.53,51.17,44.79,52.34,33.07,71.61
45.79,51.17,44.79,53.91,33.07,69.27
45.79,51.04,44.79,54.69,33.07,66.93
45.79,51.09,44.79,55.21,33.07,66.15
45.79,51.04,44.79,56.25,32.81,65.36
45.79,51.04,44.75,55.99,32.81,66.15
45.79,51.04,44.75,54.69,32.81,87.6
45.79,51.04,44.75,53.65,32.81,88.62
45.79,51.09,44.75,53.66,33.07,88.5
45.79,51.09,44.75,54.19,33.07,87.39
45.79,51.09,44.75,54.64,33.07,86.34
45.79,51.09,44.79,54.99,33.07,85.49
45.62,51.04,44.79,55.12,33.07,85.26
45.79,51.09,44.79,55.11,33.59,85.8
45.79,51.09,44.75,54.43,33.07,87.09
45.79,51.09,44.75,56.25,33.07,88.54
45.79,51.04,44.75,57.03,33.07,90.88
45.79,51.17,44.75,57.55,32.81,92.03
45.79,51.09,44.75,57.55,32.55,93.08
45.79,51.04,44.75,56.51,32.55,89.06
45.79,51.04,44.75,55.73,32.55,93.49
45.83,51.09,44.75,53.43,33.07,97.66
45.79,51.09,44.75,52.08,32.81,101.82
45.83,51.04,44.75,50.78,32.55,106.51
45.83,51.09,44.75,49.22,31.77,107.81
45.83,51.04,44.75,48.18,31.77,105.99
45.83,51.09,44.75,47.4,31.77,101.82
45.83,51.09,44.75,48.44,31.77,96.35
45.83,51.04,44.75,51.92,32.55,91.41
45.83,51.09,44.75,53.39,32.81,87.76
45.83,51.09,44.75,53.39,32.81,86.98
45.83,51.04,44.75,53.39,32.81,84.9
45.88,51.09,44.75,53.12,32.81,83.33
45.88,51.04,44.75,51.82,32.81,82.03
45.88,51.04,44.75,51.04,32.81,81.25
45.88,51.09,44.75,50.78,33.59,84.38
45.88,51.09,44.75,50.52,33.85,86.46
45.96,51.09,44.75,49.74,33.59,86.98
45.96,51.09,44.75,48.44,33.59,84.64
45.96,51.04,44.75,47.92,32.81,84.38
45.96,51.04,44.75,48.44,32.81,84.38
45.96,51.09,44.75,48.7,33.85,85.68
46.01,51.09,44.75,48.44,34.9,87.76
46.01,51.09,44.75,47.4,34.9,88.8
46.01,51.09,44.75,47.14,34.11,87.24
46.01,51.09,44.75,46.09,33.59,86.2
46.05,51.04,44.75,45.83,32.81,84.38
46.05,51.09,44.75,44.79,32.55,81.77
46.05,51.17,44.75,45.31,32.29,78.65
46.05,51.17,44.75,46.61,32.55,76.04
46.09,51.17,44.75,48.85,32.55,79.69
46.09,51.09,44.75,50.78,32.55,83.59
46.09,51.09,44.7,52.08,32.55,86.98
46.09,51.09,44.7,52.08,32.55,86.98
46.18,51.09,44.75,52.08,32.29,85.68
46.18,51.17,44.7,51.3,31.77,84.38
46.18,51.09,44.7,50.52,31.77,81.77
46.18,51.09,44.7,50.78,31.77,79.17
46.18,51.04,44.7,50.0,31.77,77.86
46.22,51.09,44.7,50.0,32.29,77.08
46.22,51.09,44.7,50.0,32.29,78.65
46.22,51.09,44.7,49.22,31.77,82.29
46.22,51.04,44.7,49.74,31.51,85.94
46.22,51.04,44.7,50.0,31.51,90.89
46.22,51.04,44.7,50.0,31.25,93.75
46.22,51.09,44.7,50.0,31.77,93.75
46.27,51.09,44.7,49.74,32.81,93.75
46.27,51.09,44.7,48.7,32.81,89.84
46.27,51.17,44.7,49.74,32.29,79.82
46.27,51.17,44.7,49.74,32.29,80.47
46.27,51.17,44.7,50.78,31.77,75.78
46.27,51.09,44.7,52.08,32.29,71.88
46.31,51.17,44.7,53.12,32.55,69.01
46.31,51.04,44.7,53.39,32.29,70.31
46.31,51.09,44.7,53.39,31.77,71.35
46.31,51.04,44.66,53.39,31.51,71.61
46.31,51.17,44.66,53.65,31.51,71.35
46.31,51.09,44.66,53.65,31.25,70.31
46.4,51.04,44.66,53.12,31.25,69.27
46.4,51.17,44.66,52.34,30.99,67.71
46.4,51.09,44.66,51.3,30.99,65.62
46.4,51.17,44.66,51.04,30.99,65.36
46.4,51.17,44.66,51.3,31.25,64.84
46.4,51.04,44.66,51.3,31.25,64.32
46.44,51.09,44.7,51.82,31.25,64.84
46.44,51.09,44.7,51.04,31.25,64.32
46.44,51.09,44.7,50.52,30.99,65.62
46.44,51.09,44.7,49.74,30.99,65.62
46.48,51.09,44.7,49.74,30.99,67.45
46.48,51.09,44.7,49.74,30.99,67.45
46.48,51.04,44.7,51.04,31.77,68.75
46.48,51.04,44.7,52.64,33.07,68.75
46.48,51.04,44.7,52.78,34.11,68.75
46.53,51.09,44.7,52.84,34.11,69.53
46.53,51.04,44.66,52.85,33.85,68.75
46.53,51.09,44.7,52.81,33.59,66.67
46.53,51.04,44.7,52.82,33.85,64.06
46.61,51.09,44.7,54.43,33.59,61.2
46.61,51.04,44.66,53.65,33.59,60.16
46.61,51.17,44.66,54.69,33.85,63.8
46.61,51.04,44.7,54.95,33.59,66.93
46.61,51.04,44.7,54.43,32.81,68.23
46.61,51.04,44.7,54.43,32.81,69.53
46.66,51.0,44.66,53.65,32.55,74.48
46.66,51.04,44.66,53.12,33.85,79.43
46.66,51.04,44.66,53.39,34.11,79.95
46.66,51.04,44.66,55.26,34.11,77.86
46.66,51.07,44.66,55.13,33.85,73.96
46.66,51.0,44.66,54.75,33.59,72.66
46.66,51.04,44.66,54.27,32.81,70.83
46.66,51.04,44.66,53.71,32.55,70.83
46.7,51.04,44.66,53.19,33.07,69.53
46.44,51.04,44.66,52.85,34.11,70.31
46.7,51.0,44.66,54.43,34.9,70.57
46.7,51.04,44.66,53.12,35.16,70.57
46.7,51.04,44.66,52.08,35.42,70.83
46.7,51.09,44.66,51.04,35.16,72.92
46.7,51.09,44.66,50.0,34.38,78.65
46.7,51.17,44.66,49.22,33.59,82.29
46.7,51.04,44.66,48.7,32.55,82.29
46.7,51.04,44.66,49.74,32.29,79.43
46.7,51.04,44.66,53.01,32.29,76.04
46.7,51.04,44.66,52.34,33.59,74.22
46.7,51.09,44.66,52.6,35.29,70.83
46.7,51.04,44.66,53.12,35.32,67.45
46.66,51.04,44.66,53.39,35.21,62.76
46.66,51.04,44.66,53.91,35.0,57.81
46.66,51.04,44.66,55.73,34.79,54.43
46.66,51.09,44.66,57.55,35.68,54.69
46.66,51.09,44.66,57.55,35.68,54.69
46.66,51.0,44.66,57.81,35.16,60.16
46.66,51.0,44.66,57.81,35.16,64.84
46.66,50.95,44.66,57.55,35.68,65.1
46.66,51.09,44.7,57.29,35.68,62.5
46.66,51.04,44.66,57.03,35.42,60.94
46.66,51.0,44.66,57.03,35.16,60.94
46.66,51.04,44.66,56.51,34.9,59.9
46.66,51.04,44.66,55.99,34.38,61.2
46.66,50.95,44.66,55.21,35.16,65.1
46.66,51.09,44.66,54.69,34.9,71.35
46.66,51.0,44.66,54.43,34.38,76.82
46.66,51.04,44.66,54.69,34.38,81.77
46.66,51.04,44.66,54.43,34.11,85.94
46.66,51.04,44.66,53.39,33.59,89.84
46.66,51.04,44.66,52.34,33.07,92.45
46.66,51.04,44.66,51.04,32.81,94.27
46.66,51.04,44.66,51.04,32.55,94.27
46.66,51.04,44.66,51.04,32.55,94.27
46.66,51.04,44.66,49.48,31.51,92.71
46.7,50.95,44.66,48.18,31.25,89.58
46.66,51.04,44.66,49.22,31.25,86.98
46.66,51.09,44.66,51.45,31.25,86.46
46.4,51.04,44.66,52.34,31.51,89.58
46.7,51.09,44.66,53.39,31.77,105.31
46.56,50.95,44.66,53.39,32.81,110.94
46.7,51.04,44.66,52.08,33.85,109.05
46.7,51.0,44.66,51.04,33.85,109.99
46.7,50.95,44.57,51.04,33.59,110.71
46.7,51.0,44.57,50.78,33.07,111.32
46.74,51.0,44.57,50.0,32.81,111.94
46.74,51.0,44.57,48.7,32.81,112.66
46.74,51.0,44.57,47.4,32.55,113.61
46.74,51.1,44.57,45.83,32.29,114.58
46.74,51.06,44.57,44.79,31.77,115.15
46.74,51.09,44.57,44.27,31.51,114.66
46.83,51.09,44.57,44.79,31.51,113.72
46.83,51.09,44.57,45.83,31.51,112.97
46.83,51.09,44.57,46.61,31.77,112.15
46.83,51.04,44.57,46.88,31.77,111.13
